t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
4776900792224,7.841763,0,,0.0032157517,-0.00041235148,0.0055657679,9.7622738,-0.41132301,0.999933,0.73976898,-0.072237,-0.66711903,-0.049741,-0.38677548,-1.4631901,0.21380463
4776902803104,7.8437739,0,,0.0032157517,-0.00041235148,0.0055657679,9.7622738,-0.41132301,0.999933,0.73976898,-0.072237,-0.66711903,-0.049741,-0.38677548,-1.4631901,0.21380463
4776904801440,7.8457722,0,,0.0032157517,-0.00041235148,0.0055657679,9.7622738,-0.41132301,0.999933,0.73976898,-0.072237,-0.66711903,-0.049741,-0.38677548,-1.4631901,0.21380463
4776906799552,7.8477703,0,,0.0036144199,0.0025737499,0.0026835483,9.9151115,-0.39978901,1.066682,0.73977202,-0.072237998,-0.667117,-0.049727,-0.38691792,-1.4631756,0.21396662
4776908830272,7.8498011,0,,0.0036144199,0.0025737499,0.0026835483,9.9151115,-0.39978901,1.066682,0.73977202,-0.072237998,-0.667117,-0.049727,-0.38691792,-1.4631756,0.21396662
4776910807136,7.8517779,0,,0.0035719734,0.004240923,0.00084877109,9.8528767,-0.51061702,1.002681,0.739784,-0.072233997,-0.66710502,-0.04972,-0.3868603,-1.463143,0.21392409
4776912797216,7.853768,0,,0.0035719734,0.004240923,0.00084877109,9.8528767,-0.51061702,1.002681,0.739784,-0.072233997,-0.66710502,-0.04972,-0.3868603,-1.463143,0.21392409
4776914818976,7.8557898,0,,0.0030831939,0.0020834345,-0.002914054,9.6878576,-0.46454099,0.95632702,0.73979098,-0.072219998,-0.66710001,-0.049704,-0.38682794,-1.4631251,0.21393543
4776916804480,7.8577753,0,,0.0030831939,0.0020834345,-0.002914054,9.6878576,-0.46454099,0.95632702,0.73979098,-0.072219998,-0.66710001,-0.049704,-0.38682794,-1.4631251,0.21393543
4776918799584,7.8597704,0,,0.0030831939,0.0020834345,-0.002914054,9.6878576,-0.46454099,0.95632702,0.73979098,-0.072219998,-0.66710001,-0.049704,-0.38682794,-1.4631251,0.21393543
