t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
3637018967648,16.841089,0,,0.0059557093,-0.0001134115,0.0037603642,9.8280249,-0.223708,1.021062,0.73925602,-0.082012996,-0.665631,-0.060892999,-0.38073876,-1.4624224,0.1779933
3637020962432,16.843084,0,,0.0046121721,0.00013713051,0.0053056614,9.9295483,-0.41119501,1.012785,0.73926097,-0.082001999,-0.66562802,-0.060883,-0.38067794,-1.4624109,0.17796213
3637022984096,16.845106,0,,0.0046121721,0.00013713051,0.0053056614,9.9295483,-0.41119501,1.012785,0.73926097,-0.082001999,-0.66562802,-0.060883,-0.38067794,-1.4624109,0.17796213
3637024962816,16.847084,0,,0.00058789671,-0.0030963362,0.0034052595,9.9917793,-0.62002498,0.97863197,0.73926097,-0.082005002,-0.66562802,-0.060872,-0.38085161,-1.4624054,0.17814763
3637026980576,16.849102,0,,0.00058789671,-0.0030963362,0.0034052595,9.9917793,-0.62002498,0.97863197,0.73926097,-0.082005002,-0.66562802,-0.060872,-0.38085161,-1.4624054,0.17814763
3637029189152,16.851311,0,,0.00058789671,-0.0030963362,0.0034052595,9.9917793,-0.62002498,0.97863197,0.73926097,-0.082005002,-0.66562802,-0.060872,-0.38085161,-1.4624054,0.17814763
3637030998176,16.85312,0,,0.00058789671,-0.0030963362,0.0034052595,9.9917793,-0.62002498,0.97863197,0.73926097,-0.082005002,-0.66562802,-0.060872,-0.38085161,-1.4624054,0.17814763
3637032978496,16.8551,0,,0.00058789671,-0.0030963362,0.0034052595,9.9917793,-0.62002498,0.97863197,0.73926097,-0.082005002,-0.66562802,-0.060872,-0.38085161,-1.4624054,0.17814763
3637034941824,16.857063,0,,0.0088186595,-0.0033465815,-0.0013654234,9.8659439,-0.35792801,1.0153641,0.73925102,-0.082028002,-0.66563797,-0.060851999,-0.38145638,-1.462417,0.17874864
3637036956768,16.859078,0,,0.0088186595,-0.0033465815,-0.0013654234,9.8659439,-0.35792801,1.0153641,0.73925102,-0.082028002,-0.66563797,-0.060851999,-0.38145638,-1.462417,0.17874864
3637038936544,16.861058,0,,0.0088186595,-0.0033465815,-0.0013654234,9.8659439,-0.35792801,1.0153641,0.73925102,-0.082028002,-0.66563797,-0.060851999,-0.38145638,-1.462417,0.17874864
