t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
3410191775488,0.18996512,0,,-0.0011293677,-0.0048917042,0.0011173248,9.7644529,-0.38246399,0.99119401,0.73931801,-0.080261998,-0.66593403,-0.059138,-0.37915498,-1.4627488,0.1814031
3410193777952,0.19196758,0,,-0.0011293677,-0.0048917042,0.0011173248,9.7644529,-0.38246399,0.99119401,0.73931801,-0.080261998,-0.66593403,-0.059138,-0.37915498,-1.4627488,0.1814031
3410195829056,0.19401869,0,,-0.0011293677,-0.0048917042,0.0011173248,9.7644529,-0.38246399,0.99119401,0.73931801,-0.080261998,-0.66593403,-0.059138,-0.37915498,-1.4627488,0.1814031
3410197800288,0.19598992,0,,-0.0028231921,-0.0054020381,-0.0014445567,9.7930679,-0.407033,1.008036,0.73930901,-0.080266997,-0.66594303,-0.059145,-0.37919935,-1.4627752,0.18143008
3410199934560,0.19812419,0,,-0.0028231921,-0.0054020381,-0.0014445567,9.7930679,-0.407033,1.008036,0.73930901,-0.080266997,-0.66594303,-0.059145,-0.37919935,-1.4627752,0.18143008
3410201802240,0.19999187,0,,-0.0028231921,-0.0054020381,-0.0014445567,9.7930679,-0.407033,1.008036,0.73930901,-0.080266997,-0.66594303,-0.059145,-0.37919935,-1.4627752,0.18143008
3410203770112,0.20195974,0,,-0.0028231921,-0.0054020381,-0.0014445567,9.7930679,-0.407033,1.008036,0.73930901,-0.080266997,-0.66594303,-0.059145,-0.37919935,-1.4627752,0.18143008
3410205778464,0.2039681,0,,-0.0028231921,-0.0054020381,-0.0014445567,9.7930679,-0.407033,1.008036,0.73930901,-0.080266997,-0.66594303,-0.059145,-0.37919935,-1.4627752,0.18143008
3410207764832,0.20595446,0,,0.0020305858,-0.0044823025,0.0033180628,9.7725716,-0.41998401,0.987804,0.73929602,-0.080275998,-0.66595501,-0.059152998,-0.37931953,-1.4628083,0.18152677
3410209790624,0.20798026,0,,0.0020305858,-0.0044823025,0.0033180628,9.7725716,-0.41998401,0.987804,0.73929602,-0.080275998,-0.66595501,-0.059152998,-0.37931953,-1.4628083,0.18152677
3410211800192,0.20998982,0,,0.0020305858,-0.0044823025,0.0033180628,9.7725716,-0.41998401,0.987804,0.73929602,-0.080275998,-0.66595501,-0.059152998,-0.37931953,-1.4628083,0.18152677
3410213805056,0.21199469,0,,0.0049086163,0.0014290581,-0.0024158673,9.7780561,-0.43397099,0.99371201,0.73929501,-0.080271997,-0.66595799,-0.059145,-0.37937419,-1.4628122,0.18159703
3410215797216,0.21398685,0,,0.0049086163,0.0014290581,-0.0024158673,9.7780561,-0.43397099,0.99371201,0.73929501,-0.080271997,-0.66595799,-0.059145,-0.37937419,-1.4628122,0.18159703
3410217795520,0.21598515,0,,0.0016847489,0.0033952238,-0.0037700158,9.7759314,-0.382323,1.017418,0.73930299,-0.080261998,-0.66595,-0.059147,-0.37916679,-1.4627957,0.18140088
3410219839104,0.21802874,0,,0.0016847489,0.0033952238,-0.0037700158,9.7759314,-0.382323,1.017418,0.73930299,-0.080261998,-0.66595,-0.059147,-0.37916679,-1.4627957,0.18140088
3410221792192,0.21998182,0,,0.0016847489,0.0033952238,-0.0037700158,9.7759314,-0.382323,1.017418,0.73930299,-0.080261998,-0.66595,-0.059147,-0.37916679,-1.4627957,0.18140088
3410223789248,0.22197888,0,,-0.0015870105,0.00090373149,-0.0018036931,9.7130222,-0.41332501,0.98536003,0.73930901,-0.080256999,-0.66594398,-0.059154999,-0.37896439,-1.4627845,0.18119411
3410225792736,0.22398237,0,,-0.0015870105,0.00090373149,-0.0018036931,9.7130222,-0.41332501,0.98536003,0.73930901,-0.080256999,-0.66594398,-0.059154999,-0.37896439,-1.4627845,0.18119411
3410227789088,0.22597872,0,,-0.0074082593,-0.0032520196,0.0038022695,9.7270117,-0.38107899,0.98117799,0.739308,-0.08027,-0.665941,-0.059163,-0.37903314,-1.4627792,0.18123365
3410229814976,0.22800461,0,,-0.0074082593,-0.0032520196,0.0038022695,9.7270117,-0.38107899,0.98117799,0.739308,-0.08027,-0.665941,-0.059163,-0.37903314,-1.4627792,0.18123365
3410231785952,0.22997558,0,,-0.0074082593,-0.0032520196,0.0038022695,9.7270117,-0.38107899,0.98117799,0.739308,-0.08027,-0.665941,-0.059163,-0.37903314,-1.4627792,0.18123365
3410233819168,0.2320088,0,,-0.0074082593,-0.0032520196,0.0038022695,9.7270117,-0.38107899,0.98117799,0.739308,-0.08027,-0.665941,-0.059163,-0.37903314,-1.4627792,0.18123365
3410235815872,0.2340055,0,,-0.0074082593,-0.0032520196,0.0038022695,9.7270117,-0.38107899,0.98117799,0.739308,-0.08027,-0.665941,-0.059163,-0.37903314,-1.4627792,0.18123365
3410237783456,0.23597309,0,,0.0013673782,0.0005388006,0.0029591884,9.7959833,-0.39370999,0.99662298,0.73930699,-0.080291003,-0.66593999,-0.05917,-0.37922012,-1.4627752,0.18138036
3410239830464,0.2380201,0,,0.0013673782,0.0005388006,0.0029591884,9.7959833,-0.39370999,0.99662298,0.73930699,-0.080291003,-0.66593999,-0.05917,-0.37922012,-1.4627752,0.18138036
3410241776608,0.23996624,0,,0.0013673782,0.0005388006,0.0029591884,9.7959833,-0.39370999,0.99662298,0.73930699,-0.080291003,-0.66593999,-0.05917,-0.37922012,-1.4627752,0.18138036
3410243778592,0.24196822,0,,0.002137208,-0.0033791668,0.00043765876,9.7835512,-0.40895,0.97905099,0.73930699,-0.080292001,-0.665941,-0.059165001,-0.37930135,-1.4627724,0.18146743
3410245797920,0.24398755,0,,0.002137208,-0.0033791668,0.00043765876,9.7835512,-0.40895,0.97905099,0.73930699,-0.080292001,-0.665941,-0.059165001,-0.37930135,-1.4627724,0.18146743
3410247774688,0.24596432,0,,0.0028510825,-0.0038274548,-0.0010585422,9.767066,-0.36990401,0.975335,0.73930103,-0.080288999,-0.66594797,-0.059163999,-0.37931879,-1.4627913,0.18148977
3410249786144,0.24797578,0,,0.0028510825,-0.0038274548,-0.0010585422,9.767066,-0.36990401,0.975335,0.73930103,-0.080288999,-0.66594797,-0.059163999,-0.37931879,-1.4627913,0.18148977
3410251774688,0.24996432,0,,0.0028510825,-0.0038274548,-0.0010585422,9.767066,-0.36990401,0.975335,0.73930103,-0.080288999,-0.66594797,-0.059163999,-0.37931879,-1.4627913,0.18148977
3410253778176,0.25196781,0,,-0.00016371188,-0.0036203014,0.0016696518,9.7581501,-0.33566099,0.98336297,0.73929697,-0.080288,-0.66595203,-0.059163999,-0.37933128,-1.4628029,0.18150367
3410255769696,0.25395933,0,,-0.00016371188,-0.0036203014,0.0016696518,9.7581501,-0.33566099,0.98336297,0.73929697,-0.080288,-0.66595203,-0.059163999,-0.37933128,-1.4628029,0.18150367
3410257774848,0.25596448,0,,0.0053887213,-0.001663578,0.0047090904,9.8021564,-0.37441501,0.98482698,0.73929399,-0.080287002,-0.66595501,-0.059156999,-0.37942069,-1.4628083,0.18160507
3410259808576,0.25799821,0,,0.0053887213,-0.001663578,0.0047090904,9.8021564,-0.37441501,0.98482698,0.73929399,-0.080287002,-0.66595501,-0.059156999,-0.37942069,-1.4628083,0.18160507
3410261771424,0.25996106,0,,0.0053887213,-0.001663578,0.0047090904,9.8021564,-0.37441501,0.98482698,0.73929399,-0.080287002,-0.66595501,-0.059156999,-0.37942069,-1.4628083,0.18160507
